"","prl_multi.id_x","prl_multi.x1","prl_multi.x2","prl_multi.f_name_nysiis","prl_multi.l_name_nysiis","prl_multi.year","prl_multi.g","prl_multi.id_y","prl_multi.y","prl_multi.f_name_nysiis_1","prl_multi.l_name_nysiis_1","prl_multi.year_1","prl_multi.true_match","prl_multi.posterior","prl_multi.n"
"343",890,TRUE,0.268805054185484,"JASTAN","SARNAN",1923,3.00502020628102,890,2.21836128620428,"JASTAN","SARNAN",1923,TRUE,0.8411341260305,1
"344",892,TRUE,-0.953058315892126,"ALAXAN","JASAN",1923,0.855037335767981,892,0.522335795682127,"ALAXAN","JASAN",1923,TRUE,0.8411341260305,1
"345",300,FALSE,-2.66864231872903,"ALAXAN","BRDY",1917,2.23888638876271,894,2.85839243405083,"ALAXAN","BRADY",1918,FALSE,0.8411341260305,2
"346",897,TRUE,-1.46935292303788,"JASTAN","CANP",1919,1.65534896162919,897,2.22788237667267,"JASTAN","CANP",1919,TRUE,0.8411341260305,1
"347",902,FALSE,-1.5621146119435,"TALAR","WALAN",1900,1.25779059327027,902,0.868412836751923,"TALAR","WALAN",1900,TRUE,0.8411341260305,1
"348",904,TRUE,0.0627345471270852,"TALAR","CARY",1926,3.55693000517836,904,5.83887474329166,"TALAR","CARY",1925,TRUE,0.8411341260305,1
"349",906,TRUE,-1.59359848214805,"ANDR","CANP",1925,1.78180599599069,906,1.43702505763338,"ANDR","CANP",1925,TRUE,0.8411341260305,1
"350",911,FALSE,-2.19062446466409,"RAN","SNAT",1905,3.4132230372317,911,0.226478410120159,"RAN","SNAT",1905,TRUE,0.8411341260305,1
"351",920,TRUE,0.247579965760918,"RACAL","WALAN",1920,2.19932657032115,920,0.742079511720341,"RACAL","WALAN",1920,TRUE,0.8411341260305,1
"352",253,FALSE,0.336731641130387,"MADASA","AVAL",1918,1.88670477033062,924,4.48698916452824,"MADASA","AVAL",1919,FALSE,0.8411341260305,1
"353",928,FALSE,-0.408637043225839,"HANAH","JASAN",1920,1.64071504367929,928,1.39756132289416,"HANAH","JASAN",1919,TRUE,0.8411341260305,1
"354",934,FALSE,-0.914432845833029,"ELASAB","WALAN",1908,1.79519715997915,934,2.28852723771229,"ELASAB","WALAN",1907,TRUE,0.8411341260305,1
"355",435,FALSE,-1.8905454736538,"ELASAB","WALAN",1906,3.03386945972707,934,2.28852723771229,"ELASAB","WALAN",1907,FALSE,0.8411341260305,2
"356",936,FALSE,0.309862682538874,"ENALY","CRASTA",1924,3.163683856908,936,1.24841721339766,"ENALY","CRASTA",1924,TRUE,0.8411341260305,1
"357",124,FALSE,-0.340377917450098,"JAN","ANDARS",1913,1.26652990877469,940,3.99151765320228,"JAN","ANDARS",1913,FALSE,0.8411341260305,1
"358",942,FALSE,1.89568313476314,"HANAH","FASAR",1902,1.83568070662361,942,3.71566346815663,"HANAH","FASAR",1902,TRUE,0.8411341260305,1
"359",943,TRUE,0.525881379087369,"MAT","GADWAN",1905,2.86146018682032,943,2.5420441022256,"MAT","GADWAN",1905,TRUE,0.8411341260305,2
"360",706,TRUE,0.40418188674185,"MAT","GADWAN",1905,2.86146018682032,943,2.5420441022256,"MAT","GADWAN",1905,FALSE,0.8411341260305,2
"361",950,FALSE,1.87218638864041,"SARAH","MALAN",1912,1.85645751478748,950,4.51537598945748,"SARAH","MALAN",1911,TRUE,0.8411341260305,1
"362",615,FALSE,1.43974030907013,"ELASAB","GADWAN",1902,3.57261695476701,951,-0.746783303720128,"ELASAB","GADWAN",1901,FALSE,0.8411341260305,2
"363",954,TRUE,-3.59915804189549,"BRAN","ANDARS",1904,2.26465416895817,954,-2.59336110005504,"BRAN","ANDARS",1904,TRUE,0.8411341260305,1
"364",955,TRUE,-1.68290812719618,"CRASTA","PATAR",1910,2.23098841195006,955,3.41751221010134,"CRASTA","PATAR",1910,TRUE,0.8411341260305,1
"365",963,TRUE,-0.606721444411708,"MADASA","WABSTA",1902,2.11163170617686,963,1.76608350961782,"MADASA","WABSTA",1902,TRUE,0.8411341260305,2
"366",634,FALSE,1.56758300969135,"NACAL","MALAN",1905,1.18778213557263,968,3.03484119203127,"NACAL","MALAN",1905,FALSE,0.8411341260305,3
"367",972,TRUE,-0.479150698765215,"OLAV","FASAR",1905,2.14957341493206,972,1.38691898892571,"OLAV","FASAR",1905,TRUE,0.8411341260305,1
"368",976,FALSE,-1.31690453452256,"ZACARY","MALAN",1912,2.86825575492462,976,1.93926532600754,"ZACARY","MALAN",1912,TRUE,0.8411341260305,1
"369",989,TRUE,0.911914528019184,"GRAC","WALAN",1924,3.06549004843696,989,2.47940618205712,"GRAC","WALAN",1925,TRUE,0.8411341260305,1
"370",144,FALSE,-0.377999856068463,"OLAV","GADWAN",1921,0.871932205130591,990,1.15938261089646,"OLAV","GADWAN",1922,FALSE,0.8411341260305,2
"371",992,TRUE,-0.962712304601473,"RACAL","SARNAN",1916,2.28612393973914,992,0.408045340256461,"RACAL","SARNAN",1916,TRUE,0.8411341260305,1
"372",226,TRUE,-0.581019618028107,"JA","WALTAN",1924,1.75163419951921,993,1.42966527565757,"JA","WALAN",1923,FALSE,0.8411341260305,1
"373",995,TRUE,-2.11118490119675,"JASAC","GADWAN",1902,3.66962036388543,995,-0.569371404358081,"JASAC","GADWAN",1903,TRUE,0.8411341260305,1
